ans = x0 = (-1.00, 0.00), x1 = (1.00, 1.00), lambda = 1.17, alpha = 0.37, iter = 111, valor = 0.00
ans = x0 = (-1.00, 0.00), x1 = (1.00, 1.00), lambda = 1.17, alpha = 0.50, iter = 82, valor = 0.00
ans = x0 = (-1.00, 0.00), x1 = (1.00, 1.00), lambda = 1.17, alpha = 0.63, iter = 65, valor = 0.00
ans = x0 = (-1.00, 0.00), x1 = (1.00, 1.00), lambda = 1.17, alpha = 0.77, iter = 54, valor = 0.00
ans = x0 = (-1.00, 0.00), x1 = (1.00, 1.00), lambda = 1.17, alpha = 0.90, iter = 45, valor = 0.00
ans = x0 = (-1.00, 0.00), x1 = (1.00, 1.00), lambda = 1.17, alpha = 1.03, iter = 496, valor = 0.00
ans = x0 = (-1.00, 0.00), x1 = (1.00, 1.00), lambda = 1.17, alpha = 1.17, iter = 33, valor = 0.00
ans = x0 = (-1.00, 0.00), x1 = (1.00, 1.00), lambda = 1.17, alpha = 1.30, iter = 24, valor = 0.00
ans = x0 = (-1.00, 0.00), x1 = (1.00, 1.00), lambda = 1.30, alpha = 0.10, iter = 423, valor = 0.00
ans = x0 = (-1.00, 0.00), x1 = (1.00, 1.00), lambda = 1.30, alpha = 0.23, iter = 184, valor = 0.00
ans = x0 = (-1.00, 0.00), x1 = (1.00, 1.00), lambda = 1.30, alpha = 0.37, iter = 118, valor = 0.00
ans = x0 = (-1.00, 0.00), x1 = (1.00, 1.00), lambda = 1.30, alpha = 0.50, iter = 87, valor = 0.00
ans = x0 = (-1.00, 0.00), x1 = (1.00, 1.00), lambda = 1.30, alpha = 0.63, iter = 69, valor = 0.00
ans = x0 = (-1.00, 0.00), x1 = (1.00, 1.00), lambda = 1.30, alpha = 0.77, iter = 57, valor = 0.00
ans = x0 = (-1.00, 0.00), x1 = (1.00, 1.00), lambda = 1.30, alpha = 0.90, iter = 48, valor = 0.00
ans = x0 = (-1.00, 0.00), x1 = (1.00, 1.00), lambda = 1.30, alpha = 1.03, iter = 102, valor = 0.00
ans = x0 = (-1.00, 0.00), x1 = (1.00, 1.00), lambda = 1.30, alpha = 1.17, iter = 34, valor = 0.00
ans = x0 = (-1.00, 0.00), x1 = (1.00, 1.00), lambda = 1.30, alpha = 1.30, iter = 31, valor = 0.00
